Entity,Continent,Hemisphere,Year,Average monthly precipitation,ghgEmissions,temperature_anomaly,Annual CO2 emissions (per capita),Location,pop
Afghanistan,Asia,Northern Hemisphere,1994,2.177648215,13240000,0.371666667,0.0751,Southern,
Afghanistan,Asia,Northern Hemisphere,1995,2.305510547,13450000,0.5775,0.0679,Southern,19789880
Afghanistan,Asia,Northern Hemisphere,1996,2.079901187,14400000,0.264166667,0.0618,Southern,
Afghanistan,Asia,Northern Hemisphere,1997,2.446778655,15300000,0.5175,0.056,Southern,
Afghanistan,Asia,Northern Hemisphere,1998,2.49806653,16050000,0.705,0.0521,Southern,
Afghanistan,Asia,Northern Hemisphere,1999,1.929426878,16890000,0.478333333,0.0401,Southern,
Afghanistan,Asia,Northern Hemisphere,2000,1.590573121,15050000,0.496666667,0.0365,Southern,22856300
Afghanistan,Asia,Northern Hemisphere,2001,1.512509881,13470000,0.638333333,0.0369,Southern,
Afghanistan,Asia,Northern Hemisphere,2002,2.137605401,16100000,0.7125,0.0465,Southern,
Afghanistan,Asia,Northern Hemisphere,2003,2.275586301,16780000,0.746666667,0.0501,Southern,
Afghanistan,Asia,Northern Hemisphere,2004,1.863300401,16350000,0.659166667,0.036,Southern,
Afghanistan,Asia,Northern Hemisphere,2005,2.090869563,17090000,0.854166667,0.0508,Southern,27614720
Afghanistan,Asia,Northern Hemisphere,2006,1.874054673,20740000,0.815833333,0.0619,Southern,
Afghanistan,Asia,Northern Hemisphere,2007,2.12810606,24780000,0.851666667,0.0837,Southern,
Afghanistan,Asia,Northern Hemisphere,2008,1.946683134,31390000,0.6825,0.1515,Southern,
Afghanistan,Asia,Northern Hemisphere,2009,2.422684454,37720000,0.725833333,0.2374,Southern,
Afghanistan,Asia,Northern Hemisphere,2010,1.71594202,44750000,0.899166667,0.2877,Southern,31411750
Afghanistan,Asia,Northern Hemisphere,2011,1.943185104,58620000,0.741666667,0.402,Southern,
Afghanistan,Asia,Northern Hemisphere,2012,2.128932806,67050000,0.814166667,0.3279,Southern,
Afghanistan,Asia,Northern Hemisphere,2013,2.072081688,76290000,0.800833333,0.2616,Southern,
Afghanistan,Asia,Northern Hemisphere,2014,2.287760214,86600000,0.919166667,0.233,Southern,
Bangladesh,Asia,Northern Hemisphere,1970,19.2061742,,-0.038333333,0.0592,Southern,66881160
Bangladesh,Asia,Northern Hemisphere,1971,16.32043552,,-0.153333333,0.055,Southern,
Bangladesh,Asia,Northern Hemisphere,1972,12.91681821,,-0.173333333,0.0526,Southern,
Bangladesh,Asia,Northern Hemisphere,1973,19.75191292,,0.096666667,0.0673,Southern,
Bangladesh,Asia,Northern Hemisphere,1974,21.3310794,,-0.176666667,0.0677,Southern,
Bangladesh,Asia,Northern Hemisphere,1975,15.99945068,,-0.053333333,0.0693,Southern,70582170
Bangladesh,Asia,Northern Hemisphere,1976,17.8786933,,-0.205,0.0775,Southern,
Bangladesh,Asia,Northern Hemisphere,1977,19.67462115,,0.118333333,0.0787,Southern,
Bangladesh,Asia,Northern Hemisphere,1978,18.07236734,,0.02,0.0793,Southern,
Bangladesh,Asia,Northern Hemisphere,1979,16.15748104,,0.084166667,0.0853,Southern,
Bangladesh,Asia,Northern Hemisphere,1980,15.55267049,,0.1675,0.0954,Southern,80624420
Bangladesh,Asia,Northern Hemisphere,1981,18.10524624,,0.37,0.0964,Southern,
Bangladesh,Asia,Northern Hemisphere,1982,16.57812491,,0.054166667,0.1019,Southern,
Bangladesh,Asia,Northern Hemisphere,1983,19.73280304,,0.246666667,0.0951,Southern,
Bangladesh,Asia,Northern Hemisphere,1984,23.23446967,,0.038333333,0.1027,Southern,
Bangladesh,Asia,Northern Hemisphere,1985,16.06058691,,-0.003333333,0.1123,Southern,91858860
Bangladesh,Asia,Northern Hemisphere,1986,18.13206419,,0.133333333,0.1224,Southern,
Bangladesh,Asia,Northern Hemisphere,1987,20.20479174,,0.246666667,0.1233,Southern,
Bangladesh,Asia,Northern Hemisphere,1988,22.12312508,,0.370833333,0.1373,Southern,
Bangladesh,Asia,Northern Hemisphere,1989,16.92225376,,0.2675,0.1329,Southern,
Bangladesh,Asia,Northern Hemisphere,1990,18.59625001,92330000,0.528333333,0.1365,Southern,105256030
Bangladesh,Asia,Northern Hemisphere,1991,14.90562487,92580000,0.409166667,0.1396,Southern,
Bangladesh,Asia,Northern Hemisphere,1992,9.549734815,94380000,0.133333333,0.1424,Southern,
Bangladesh,Asia,Northern Hemisphere,1993,14.52202659,95650000,0.189166667,0.1456,Southern,
Bangladesh,Asia,Northern Hemisphere,1994,14.35626908,98120000,0.371666667,0.1556,Southern,
Bangladesh,Asia,Northern Hemisphere,1995,13.65494321,103140000,0.5775,0.1827,Southern,117486950
Bangladesh,Asia,Northern Hemisphere,1996,16.19089012,103740000,0.264166667,0.1827,Southern,
Bangladesh,Asia,Northern Hemisphere,1997,17.08373109,106030000,0.5175,0.1925,Southern,
Bangladesh,Asia,Northern Hemisphere,1998,17.85236747,106090000,0.705,0.1891,Southern,
Bangladesh,Asia,Northern Hemisphere,1999,15.78996221,110330000,0.478333333,0.2003,Southern,
Bangladesh,Asia,Northern Hemisphere,2000,14.40253784,112950000,0.496666667,0.2078,Southern,129592270
Bangladesh,Asia,Northern Hemisphere,2001,17.07075754,117910000,0.638333333,0.2386,Southern,
Bangladesh,Asia,Northern Hemisphere,2002,19.62361737,121600000,0.7125,0.2414,Southern,
Bangladesh,Asia,Northern Hemisphere,2003,14.22801135,123190000,0.746666667,0.2482,Southern,
Bangladesh,Asia,Northern Hemisphere,2004,21.07626906,124910000,0.659166667,0.2624,Southern,
Bangladesh,Asia,Northern Hemisphere,2005,16.60034082,129690000,0.854166667,0.271,Southern,140587920
Bangladesh,Asia,Northern Hemisphere,2006,16.11571975,134900000,0.815833333,0.2958,Southern,
Bangladesh,Asia,Northern Hemisphere,2007,23.97464046,137790000,0.851666667,0.2989,Southern,
Bangladesh,Asia,Northern Hemisphere,2008,17.8797348,147890000,0.6825,0.3139,Southern,
Bangladesh,Asia,Northern Hemisphere,2009,15.62844694,152320000,0.725833333,0.3368,Southern,
Bangladesh,Asia,Northern Hemisphere,2010,16.29984848,160540000,0.899166667,0.3659,Southern,148692130
Bangladesh,Asia,Northern Hemisphere,2011,15.44109854,166140000,0.741666667,0.3789,Southern,
Bangladesh,Asia,Northern Hemisphere,2012,19.48378778,170300000,0.814166667,0.4019,Southern,
Bangladesh,Asia,Northern Hemisphere,2013,16.72839009,174270000,0.800833333,0.4044,Southern,
Bangladesh,Asia,Northern Hemisphere,2014,14.85594691,179190000,0.919166667,0.427,Southern,
Bhutan,Asia,Northern Hemisphere,1970,22.29455132,,-0.038333333,0.0123,Southern,301510
Bhutan,Asia,Northern Hemisphere,1971,22.6641668,,-0.153333333,0.0119,Southern,
Bhutan,Asia,Northern Hemisphere,1972,21.74660239,,-0.173333333,0.0116,Southern,
Bhutan,Asia,Northern Hemisphere,1973,23.42038476,,0.096666667,0.0112,Southern,
Bhutan,Asia,Northern Hemisphere,1974,24.53474384,,-0.176666667,0.0109,Southern,
Bhutan,Asia,Northern Hemisphere,1975,22.02826947,,-0.053333333,0.0105,Southern,362980
Bhutan,Asia,Northern Hemisphere,1976,21.11435905,,-0.205,0.0102,Southern,
Bhutan,Asia,Northern Hemisphere,1977,22.71878167,,0.118333333,0.0197,Southern,
Bhutan,Asia,Northern Hemisphere,1978,21.34980763,,0.02,0.0287,Southern,
Bhutan,Asia,Northern Hemisphere,1979,20.52230718,,0.084166667,0.0556,Southern,
Bhutan,Asia,Northern Hemisphere,1980,20.99980758,,0.1675,0.054,Southern,429560
Bhutan,Asia,Northern Hemisphere,1981,21.9631408,,0.37,0.0613,Southern,
Bhutan,Asia,Northern Hemisphere,1982,21.84769253,,0.054166667,0.0769,Southern,
Bhutan,Asia,Northern Hemisphere,1983,22.4169874,,0.246666667,0.0666,Southern,
Bhutan,Asia,Northern Hemisphere,1984,24.64288469,,0.038333333,0.1136,Southern,
Bhutan,Asia,Northern Hemisphere,1985,24.24115401,,-0.003333333,0.1342,Southern,488600
Bhutan,Asia,Northern Hemisphere,1986,20.6472439,,0.133333333,0.1148,Southern,
Bhutan,Asia,Northern Hemisphere,1987,24.15551288,,0.246666667,0.2075,Southern,
Bhutan,Asia,Northern Hemisphere,1988,26.47865385,,0.370833333,0.2157,Southern,
Bhutan,Asia,Northern Hemisphere,1989,23.10519217,,0.2675,0.1193,Southern,
Bhutan,Asia,Northern Hemisphere,1990,23.50115351,1130000,0.528333333,0.2416,Southern,557650
Bhutan,Asia,Northern Hemisphere,1991,22.87525645,1180000,0.409166667,0.3294,Southern,
Bhutan,Asia,Northern Hemisphere,1992,22.18884644,1170000,0.133333333,0.3842,Southern,
Bhutan,Asia,Northern Hemisphere,1993,23.06051318,1140000,0.189166667,0.3249,Southern,
Bhutan,Asia,Northern Hemisphere,1994,22.04423037,1170000,0.371666667,0.3788,Southern,
Bhutan,Asia,Northern Hemisphere,1995,22.1975639,1270000,0.5775,0.4417,Southern,518070
Bhutan,Asia,Northern Hemisphere,1996,21.84814077,1300000,0.264166667,0.5267,Southern,
Bhutan,Asia,Northern Hemisphere,1997,21.51371796,1400000,0.5175,0.6829,Southern,
Bhutan,Asia,Northern Hemisphere,1998,21.63865365,1400000,0.705,0.6506,Southern,
Bhutan,Asia,Northern Hemisphere,1999,20.80807697,1430000,0.478333333,0.6416,Southern,
Bhutan,Asia,Northern Hemisphere,2000,22.74750002,1410000,0.496666667,0.6458,Southern,571160
Bhutan,Asia,Northern Hemisphere,2001,22.72461526,1360000,0.638333333,0.6115,Southern,
Bhutan,Asia,Northern Hemisphere,2002,22.88256398,1400000,0.7125,0.6521,Southern,
Bhutan,Asia,Northern Hemisphere,2003,22.56134638,1360000,0.746666667,0.5752,Southern,
Bhutan,Asia,Northern Hemisphere,2004,23.68339759,1300000,0.659166667,0.4547,Southern,
Bhutan,Asia,Northern Hemisphere,2005,22.50576923,1480000,0.854166667,0.5829,Southern,659290
Bhutan,Asia,Northern Hemisphere,2006,20.87467946,1460000,0.815833333,0.5674,Southern,
Bhutan,Asia,Northern Hemisphere,2007,23.28570525,1490000,0.851666667,0.5595,Southern,
Bhutan,Asia,Northern Hemisphere,2008,23.06134609,1440000,0.6825,0.5967,Southern,
Bhutan,Asia,Northern Hemisphere,2009,22.12455142,1460000,0.725833333,0.5422,Southern,
Bhutan,Asia,Northern Hemisphere,2010,24.25685905,1570000,0.899166667,0.6771,Southern,725940
Bhutan,Asia,Northern Hemisphere,2011,20.90185921,1770000,0.741666667,0.9627,Southern,
Bhutan,Asia,Northern Hemisphere,2012,23.60205082,1860000,0.814166667,1.1007,Southern,
Bhutan,Asia,Northern Hemisphere,2013,21.75858991,1970000,0.800833333,1.2014,Southern,
Bhutan,Asia,Northern Hemisphere,2014,21.42205117,2010000,0.919166667,1.3184,Southern,
India,Asia,Northern Hemisphere,1970,10.57549568,,-0.038333333,0.3277,Southern,553873850
India,Asia,Northern Hemisphere,1971,10.4878153,,-0.153333333,0.3385,Southern,
India,Asia,Northern Hemisphere,1972,8.063527877,,-0.173333333,0.3498,Southern,
India,Asia,Northern Hemisphere,1973,10.25691862,,0.096666667,0.352,Southern,
India,Asia,Northern Hemisphere,1974,9.443049355,,-0.176666667,0.355,Southern,
India,Asia,Northern Hemisphere,1975,12.79804113,,-0.053333333,0.3764,Southern,622096400
India,Asia,Northern Hemisphere,1976,11.61236435,,-0.205,0.3843,Southern,
India,Asia,Northern Hemisphere,1977,13.01452968,,0.118333333,0.3974,Southern,
India,Asia,Northern Hemisphere,1978,11.71756485,,0.02,0.3947,Southern,
India,Asia,Northern Hemisphere,1979,10.23928593,,0.084166667,0.405,Southern,
India,Asia,Northern Hemisphere,1980,11.03744036,,0.1675,0.4179,Southern,700058400
India,Asia,Northern Hemisphere,1981,11.31906977,,0.37,0.4408,Southern,
India,Asia,Northern Hemisphere,1982,10.24787419,,0.054166667,0.4449,Southern,
India,Asia,Northern Hemisphere,1983,11.77156754,,0.246666667,0.4705,Southern,
India,Asia,Northern Hemisphere,1984,10.12402353,,0.038333333,0.4721,Southern,
India,Asia,Northern Hemisphere,1985,9.690389097,,-0.003333333,0.5075,Southern,781376290
India,Asia,Northern Hemisphere,1986,8.894922467,,0.133333333,0.5322,Southern,
India,Asia,Northern Hemisphere,1987,8.847155624,,0.246666667,0.5562,Southern,
India,Asia,Northern Hemisphere,1988,11.01918008,,0.370833333,0.5878,Southern,
India,Asia,Northern Hemisphere,1989,9.364199463,,0.2675,0.6328,Southern,
India,Asia,Northern Hemisphere,1990,10.74858079,1225530000,0.528333333,0.6627,Southern,873785880
India,Asia,Northern Hemisphere,1991,9.184197982,1280540000,0.409166667,0.6913,Southern,
India,Asia,Northern Hemisphere,1992,8.107727344,1312260000,0.133333333,0.7217,Southern,
India,Asia,Northern Hemisphere,1993,10.02240609,1343750000,0.189166667,0.7312,Southern,
India,Asia,Northern Hemisphere,1994,11.35002832,1389970000,0.371666667,0.7584,Southern,
India,Asia,Northern Hemisphere,1995,9.427316634,1456460000,0.5775,0.7909,Southern,964486590
India,Asia,Northern Hemisphere,1996,9.543989256,1507510000,0.264166667,0.841,Southern,
India,Asia,Northern Hemisphere,1997,9.523278169,1564460000,0.5175,0.8592,Southern,
India,Asia,Northern Hemisphere,1998,9.966852254,1596670000,0.705,0.8612,Southern,
India,Asia,Northern Hemisphere,1999,8.938115694,1674190000,0.478333333,0.9168,Southern,
India,Asia,Northern Hemisphere,2000,9.015918294,1712430000,0.496666667,0.926,Southern,1053898110
India,Asia,Northern Hemisphere,2001,9.370218395,1735610000,0.638333333,0.9233,Southern,
India,Asia,Northern Hemisphere,2002,8.069476761,1758620000,0.7125,0.9355,Southern,
India,Asia,Northern Hemisphere,2003,9.239786815,1797650000,0.746666667,0.9531,Southern,
India,Asia,Northern Hemisphere,2004,9.366532493,1888790000,0.659166667,0.9961,Southern,
India,Asia,Northern Hemisphere,2005,10.46812984,1966930000,0.854166667,1.0332,Southern,1140042860
